© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
DNA Replication Pre-Initiation	-0E00	1.92E-02	NaN	CDC27,PSMC1	
Synthesis of DNA	-0E00	1.68E-02	NaN	CDC27,PSMC1	
Cell Cycle Checkpoints	-0E00	1.47E-02	-2.000	CDC27,PHF20,PSMC1,UIMC1	
Processing of Capped Intron-Containing Pre-mRNA	-0E00	1.74E-02	-2.236	FAM32A,HNRNPM,MTREX,RBM22,SNRNP70	
Eukaryotic Translation Initiation	-0E00	1.64E-02	NaN	EIF2B4,PABPC1	
E3 ubiquitin ligases ubiquitinate target proteins	-0E00	1.82E-02	NaN	SHPRH	
Transcriptional regulation by RUNX2	-0E00	1.96E-02	NaN	AKT3	
RUNX1 regulates megakaryocyte differentiation and platelet function	-0E00	1.72E-02	NaN	KMT2C	
NR1H2 and NR1H3-mediated signaling	-0E00	2E-02	NaN	NCOA1	
Peroxisomal protein import	-0E00	1.59E-02	NaN	ACOX1	
Sensory processing of sound by outer hair cells of the cochlea	-0E00	1.82E-02	NaN	RDX	
Expression and translocation of olfactory receptors	-0E00	2.51E-03	NaN	EBF1	
GABA receptor activation	-0E00	1.67E-02	NaN	ADCY4	
Factors involved in megakaryocyte development and platelet production	-0E00	2.2E-02	NaN	DOCK4,DOCK6	
CGAS-STING Signaling Pathway	-0E00	2.14E-02	NaN	ATP6V1A,TGFB2,TNFSF10	
FXR/RXR Activation	-0E00	2.14E-02	0.000	AKT3,GSTT2/GSTT2B,TGFB2,TNFSF10	
BBSome Signaling Pathway	-0E00	1.84E-02	-2.646	ADGRE5,ASXL2,EZH2,FZD6,GPR155,GPR4,LPAR6,PJA2,STAT3	
Regulation of Actin-based Motility by Rho	-0E00	1.74E-02	NaN	ITGA1,RHOBTB1	
Role of NFAT in Regulation of the Immune Response	-0E00	1.45E-02	-3.051	AKT3,FOS,GNAQ,GSK3B,ITPR1,JUN,LYN,MEF2C,NFAT5,ORAI1,PIK3C2A,PIK3CB,PIK3R3,PLCB1,RRAS2	
FcγRIIB Signaling in B Lymphocytes	-0E00	1.32E-02	-2.236	CACNA1A,ITPR1,LYN,PIK3C2A,PIK3CB,PIK3R3,RRAS2	
CCR5 Signaling in Macrophages	-0E00	1.4E-02	-2.000	CACNA1A,FOS,GNAQ,ITPR1,JUN,PRKCB,PRKCH	
Calcium-induced T Lymphocyte Apoptosis	-0E00	8.7E-03	NaN	ITPR1,ORAI1,PRKCB,PRKCH	
T Helper Cell Differentiation	-0E00	2.12E-03	NaN	STAT3	
CD28 Signaling in T Helper Cells	-0E00	1.55E-02	-2.828	AKT3,FOS,ITPR1,JUN,NFAT5,PIK3C2A,PIK3CB,PIK3R3	
IL-15 Signaling	-0E00	1.14E-02	-2.449	AKT3,PIK3C2A,PIK3CB,PIK3R3,RRAS2,STAT3	
Dendritic Cell Maturation	-0E00	1.17E-02	-2.646	AKT3,IFNAR1,NOTUM,PIK3C2A,PIK3CB,PIK3R3,PLCB1	
ICOS-ICOSL Signaling in T Helper Cells	-0E00	1.78E-02	-2.646	AKT3,CAMK2D,GAB2,ITPR1,NFAT5,PIK3C2A,PIK3CB,PIK3R3,PLEKHA1	
Lipid Antigen Presentation by CD1	-0E00	4.82E-03	NaN	AP2A2,Ap2b1	
Maturity Onset Diabetes of Young (MODY) Signaling	-0E00	1.27E-02	NaN	CACNA1A	
Role of CHK Proteins in Cell Cycle Checkpoint Control	-0E00	1.72E-02	NaN	PPP2R3A	
Role of OCT4 in Mammalian Embryonic Stem Cell Pluripotency	-0E00	2.17E-02	NaN	WWP2	
p70S6K Signaling	-0E00	2.07E-02	-2.887	AKT3,GNAQ,LYN,NOTUM,PIK3C2A,PIK3CB,PIK3R3,PLCB1,PPP2R3A,PRKCB,PRKCH,RRAS2	
MYC Mediated Apoptosis Signaling	-0E00	2E-02	NaN	MAX	
G Protein Signaling Mediated by Tubby	-0E00	6.41E-03	NaN	GNAQ,NAMPT,PLCB1	
Crosstalk between Dendritic Cells and Natural Killer Cells	-0E00	2.2E-02	NaN	CAMK2D,TNFSF10	
Systemic Lupus Erythematosus Signaling	-0E00	9.38E-03	NaN	AKT3,FOS,JUN,LYN,NFAT5,PIK3C2A,PIK3CB,PIK3R3,RRAS2,SNRNP70	
CDC42 Signaling	-0E00	1.39E-02	-2.000	EXOC4,EXOC6,FOS,GSK3B,IQGAP1,ITGA1,JUN,RASA1	
Phospholipase C Signaling	-0E00	1.61E-02	-3.742	ADCY4,AHNAK,ARHGEF2,ARHGEF5,GNAQ,HDAC7,HDAC8,ITGA1,ITPR1,LYN,MEF2C,NFAT5,PLCB1,PRKCB,PRKCH,RHOBTB1,RPS6KA3,RRAS2	
Atherosclerosis Signaling	-0E00	7.52E-03	NaN	PDGFB	
Neuroprotective Role of THOP1 in Alzheimer's Disease	-0E00	8.2E-03	NaN	HTRA1	
Regulation of IL-2 Expression in Activated and Anergic T Lymphocytes	-0E00	1.3E-02	-1.633	FOS,JUN,NFAT5,PABPC4,RRAS2,TGFB2	
Granzyme A Signaling	-0E00	1.35E-02	NaN	FN1	
NUR77 Signaling in T Lymphocytes	-0E00	1.17E-02	-1.633	HDAC7,MAP3K3,PRKCB,PRKCH,RPS6KA3,TNFSF10	
Antiproliferative Role of TOB in T Cell Signaling	-0E00	7.04E-03	NaN	PABPC1,PABPC4,TGFB2	
OX40 Signaling Pathway	-0E00	2.09E-03	NaN	JUN	
PI3K Signaling in B Lymphocytes	-0E00	2.21E-02	-3.464	AKT3,CAMK2D,FOS,ITPR1,JUN,LYN,NFAT5,NOTUM,PIK3CB,PLCB1,PLEKHA1,PRKCB,RRAS2	
Role of IL-17F in Allergic Inflammatory Airway Diseases	-0E00	2.13E-02	NaN	RPS6KA3	
Hematopoiesis from Pluripotent Stem Cells	-0E00	2.24E-03	NaN	KITLG	
Triacylglycerol Biosynthesis	-0E00	1.79E-02	NaN	MBOAT1	
Stearate Biosynthesis I (Animals)	-0E00	1.41E-02	NaN	PPT1	
Oxidative Ethanol Degradation III	-0E00	1.79E-02	NaN	ALDH2	
Antioxidant Action of Vitamin C	-0E00	1.75E-02	NaN	NOTUM,PLCB1	
DNA damage-induced 14-3-3σ Signaling	-0E00	2.17E-02	NaN	AKT3	
Granulocyte Adhesion and Diapedesis	-0E00	1.59E-02	NaN	CLDN5,MMP28,RDX	
SAPK/JNK Signaling	-0E00	1.39E-02	-2.646	JUN,MAP3K3,MAP4K3,PIK3C2A,PIK3CB,PIK3R3,RRAS2	
Cell Cycle: G2/M DNA Damage Checkpoint Regulation	-0E00	1.96E-02	NaN	BTRC	
IL-4 Signaling	-0E00	1.73E-02	-3.162	AKT3,MAOA,PIK3C2A,PIK3CB,PIK3R3,PRR5L,RICTOR,RRAS2,STAT3,TGFB2	
Death Receptor Signaling	-0E00	2.08E-02	NaN	LMNA,TNFSF10	
Apoptosis Signaling	-0E00	1.92E-02	NaN	LMNA,RRAS2	
T Cell Receptor Signaling	-0E00	1.95E-02	-2.309	AKT3,FOS,GSK3B,JUN,LEF1,NFAT5,PIK3C2A,PIK3CB,PIK3R3,RASA1,RRAS2,Tcf7	
Th17 Activation Pathway	-0E00	6.2E-03	NaN	HIF1A,NFAT5,STAT3	
SPINK1 Pancreatic Cancer Pathway	-0E00	1.67E-02	NaN	CPD	
NER (Nucleotide Excision Repair, Enhanced Pathway)	-0E00	1.1E-02	NaN	POLK	
PFKFB4 Signaling Pathway	-0E00	2.04E-02	NaN	TGFB2	
Kinetochore Metaphase Signaling Pathway	-0E00	9.09E-03	NaN	CDC27	
