© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
RAF-independent MAPK1/3 activation	1.01E00	1.3E-01	NaN	DUSP1,DUSP8,MAPK3	
Transcriptional regulation by RUNX2	1E00	9.8E-02	-2.236	BAX,CDKN1A,HES1,HEY1,MAPK3	
Amyloid Processing	1E00	9.8E-02	NaN	CSNK1E,CSNK2B,MAPK3,PRKAR1A,PSENEN	
Cell Cycle: G2/M DNA Damage Checkpoint Regulation	1E00	9.8E-02	NaN	CDKN1A,PTPMT1,YWHAE,YWHAH,YWHAQ	
Natural Killer Cell Signaling	1E00	7.07E-02	-1.069	CFL1,CFL2,HLA-A,HLA-E,HLA-G,HRAS,HSPA14,HSPA1A/HSPA1B,Hspa1b,HSPA5,HSPA8,MAPK3,RASD1,RRAS	
Melanocyte Development and Pigmentation Signaling	9.93E-01	8.16E-02	-2.646	ATF4,CREB3,GNAS,HRAS,MAPK3,PRKAR1A,RASD1,RRAS	
MyD88-independent TLR4 cascade	9.92E-01	1.08E-01	-2.000	IRF7,RPS27A,UBC,UBE2D3	
TWEAK Signaling	9.92E-01	1.08E-01	-1.000	CYCS,NFKBIA,TNFRSF12A,TNFSF12	
Oxytocin in Brain Signaling Pathway	9.87E-01	7.04E-02	-2.673	ATF4,Calm1 (includes others),CREB3,DDIT3,GNA11,GNAI2,GNB2,GNG11,GNG5,HRAS,MAPK3,PRDX6,RASD1,RRAS	
Adrenomedullin signaling pathway	9.87E-01	7.04E-02	-3.464	BAD,BAX,Calm1 (includes others),FOS,GNA11,GNAS,HRAS,MAPK3,NT5C,PDIA3,PRKAR1A,RAMP2,RASD1,RRAS	
Mitotic Roles of Polo-Like Kinase	9.81E-01	8.96E-02	NaN	ANAPC11,HSP90AA1,HSP90AB1,HSP90B1,PPP2R2D,PTTG1	
Methionine Degradation I (to Homocysteine)	9.69E-01	1.25E-01	NaN	MAT2A,MAT2B,PRMT1	
Human Embryonic Stem Cell Pluripotency	9.62E-01	6.97E-02	-3.742	ACVRL1,HRAS,HSP90AA1,HSP90AB1,HSP90B1,ID1,ID2,ID3,KLF2,KLF4,PDGFA,PDGFB,RASD1,RRAS	
Cell Cycle Regulation by BTG Family Proteins	9.6E-01	1.05E-01	NaN	BTG1,BTG2,PPP2R2D,PRMT1	
Notch Signaling	9.6E-01	1.05E-01	NaN	HES1,HEY1,LFNG,PSENEN	
Pulmonary Fibrosis Idiopathic Signaling Pathway	9.53E-01	6.44E-02	-3.441	ACTB,ACTG1,ADAMTS1,BAX,BBC3,CAV1,EDN1,EIF4EBP1,FOS,HES1,HRAS,ILK,JUN,MAPK3,MMP15,PDGFA,PDGFB,RASD1,RHOA,RRAS,VIM	
Vitamin D (calciferol) metabolism	9.52E-01	1.67E-01	NaN	SUMO2,UBE2I	
NAD Signaling Pathway	9.4E-01	7.28E-02	-2.000	HSPD1,LDHA,PDGFB,POLR2C,POLR2E,POLR2F,POLR2G,POLR2I,POLR2J,POLR2K,PRKAB1	
SPINK1 General Cancer Pathway	9.36E-01	8.7E-02	-0.447	HRAS,MAPK3,Mt1,Mt2,RASD1,RRAS	
LPS-stimulated MAPK Signaling	9.33E-01	8.24E-02	-2.449	FOS,HRAS,JUN,MAPK3,NFKBIA,RASD1,RRAS	
Incretin synthesis, secretion, and inactivation	9.29E-01	1.2E-01	NaN	SEC11A,SEC11C,SPCS2	
Oxidative Stress Induced Senescence	9.14E-01	8.14E-02	-2.646	FOS,JUN,MAPK3,PHC2,RPS27A,TXN,UBC	
Platelet homeostasis	9.14E-01	8.14E-02	-2.646	GNAS,GNB2,GNG11,GNG5,GNGT2,ORAI1,SRI	
Regulation of lipid metabolism by PPARalpha	9.12E-01	7.56E-02	-2.333	ALAS1,CDK8,MED10,MED21,MED28,MED7,MED8,MED9,NR1H2	
MSP-RON Signaling in Macrophages Pathway	9.12E-01	7.56E-02	-2.333	ATF4,CREB3,FOS,HRAS,IFNGR1,JUN,MAPK3,RASD1,RRAS	
Ribonucleotide Reductase Signaling Pathway	9.01E-01	7.02E-02	-1.732	ACTB,ATF4,BAD,CDKN1A,CREB3,EIF4E,EIF4EBP1,FOS,H3-3A/H3-3B,JUN,MAPK3,YBX1	
Signaling by PTK6	9E-01	9.09E-02	-2.236	HBEGF,HRAS,RHOA,RPS27A,UBC	
Signaling by FGFR3	8.99E-01	1E-01	-2.000	HRAS,MAPK3,RPS27A,UBC	
IL-17A Signaling in Fibroblasts	8.94E-01	8.05E-02	-2.646	ARID5A,FOS,JUN,MAPK3,NFKBIA,P4HA2,SERPINH1	
Trafficking and processing of endosomal TLR	8.93E-01	1.54E-01	NaN	CTSV,HSP90B1	
Assembly of RNA Polymerase I Complex	8.93E-01	1.54E-01	NaN	POLR1D,POLR2F	
Guanosine Nucleotides Degradation III	8.93E-01	1.54E-01	NaN	NT5C,PNP	
Chronic Myeloid Leukemia Signaling	8.92E-01	6.47E-02	-2.357	BAD,Calm1 (includes others),CDKN1A,FOS,HES1,HRAS,HSP90AA1,HSP90AB1,HSP90B1,JUN,KLF4,MAPK3,MCL1,PDIA3,PRKAB1,RAN,RASD1,RRAS	
WNT ligand biogenesis and trafficking	8.91E-01	1.15E-01	NaN	SNX3,TMED5,VPS29	
IL-17A Signaling in Gastric Cells	8.91E-01	1.15E-01	NaN	FOS,JUN,MAPK3	
Cysteine Biosynthesis III (mammalia)	8.91E-01	1.15E-01	NaN	MAT2A,MAT2B,PRMT1	
Macrophage Alternative Activation Signaling Pathway	8.81E-01	6.84E-02	-1.941	ATF4,CREB3,DUSP1,EIF4EBP1,FOS,H3-3A/H3-3B,IL10RB,JUN,KLF4,MAPK3,NFKBIA,NR1H2,TSC22D3	
NLR signaling pathways	8.76E-01	8.93E-02	-2.236	AAMP,HSP90AB1,RPS27A,TXN,UBC	
EGF Signaling	8.76E-01	8.93E-02	-2.236	CSNK2B,FOS,HRAS,JUN,MAPK3	
Transport of vitamins, nucleosides, and related molecules	8.7E-01	9.76E-02	-2.000	ARL2BP,PDZD11,SLC25A4,SLC25A5	
Signaling by FGFR4	8.7E-01	9.76E-02	-2.000	HRAS,MAPK3,RPS27A,UBC	
MTF1 activates gene expression	8.6E-01	3.33E-01	NaN	CSRP1	
NFE2L2 regulating TCA cycle genes	8.6E-01	3.33E-01	NaN	NFE2L2	
Regulation of NFE2L2 gene expression	8.6E-01	3.33E-01	NaN	NFE2L2	
Guanine and Guanosine Salvage I	8.6E-01	3.33E-01	NaN	PNP	
Glutathione Biosynthesis	8.6E-01	3.33E-01	NaN	GCLM	
Tetrahydrobiopterin Biosynthesis I	8.6E-01	3.33E-01	NaN	SPR	
Hypusine Biosynthesis	8.6E-01	3.33E-01	NaN	EIF5A	
Adenine and Adenosine Salvage I	8.6E-01	3.33E-01	NaN	PNP	
Tetrahydrobiopterin Biosynthesis II	8.6E-01	3.33E-01	NaN	SPR	
N-acetylglucosamine Degradation I	8.6E-01	3.33E-01	NaN	GNPDA2	
CD27 Signaling in Lymphocytes	8.53E-01	8.77E-02	NaN	CYCS,FOS,JUN,NFKBIA,TRAF5	
April Mediated Signaling	8.43E-01	9.52E-02	-1.000	FOS,JUN,NFKBIA,TRAF5	
Pancreatic Secretion Signaling Pathway	8.4E-01	6.48E-02	-3.000	ARHGDIA,CA2,EIF4EBP1,GNAS,MAPK3,NAPA,ORAI1,PDIA3,PPP1CA,Ppp1cc,PPP1R11,PPP1R14B,PRKAR1A,RHOA,VAMP3,VTI1B	
Acyl-CoA Hydrolysis	8.39E-01	1.43E-01	NaN	ACOT9,PPT1	
Urate Biosynthesis/Inosine 5'-phosphate Degradation	8.39E-01	1.43E-01	NaN	NT5C,PNP	
Post-translational protein phosphorylation	8.35E-01	7.48E-02	-2.828	APOE,CCN1,CST3,HSP90B1,PDIA6,PRSS23,SHISA5,VWA1	
Cancer Drug Resistance by Drug Efflux	8.3E-01	8.62E-02	-2.236	HRAS,MAPK3,RASD1,RRAS,YBX1	
Factors involved in megakaryocyte development and platelet production	8.22E-01	7.69E-02	-2.646	ACTB,CAPZA2,EHD2,HMG20B,MAFF,PRKAR1A,RAB5A	
BMP signaling pathway	8.22E-01	7.69E-02	-2.236	ACVRL1,HRAS,JUN,MAPK3,PRKAR1A,RASD1,RRAS	
Glioma Signaling	8.2E-01	7.2E-02	-2.449	Calm1 (includes others),CDKN1A,HRAS,IDH3G,MAPK3,PDGFA,PDGFB,RASD1,RRAS	
B Cell Activating Factor Signaling	8.16E-01	9.3E-02	NaN	FOS,JUN,NFKBIA,TRAF5	
Oncostatin M Signaling	8.16E-01	9.3E-02	NaN	HRAS,MAPK3,RASD1,RRAS	
GPCR-Mediated Integration of Enteroendocrine Signaling Exemplified by an L Cell	8.12E-01	8E-02	0.000	ADRB2,GNA11,GNAI2,GNAS,PDIA3,PRKAR1A	
DNA Double Strand Break Response	8.08E-01	8.47E-02	-2.236	RPS27A,SUMO1,UBC,UBE2I,UBXN1	
Signaling by Activin	7.91E-01	1.33E-01	NaN	DRAP1,MAPK3	
Regulation of cholesterol biosynthesis by SREBP (SREBF)	7.91E-01	1.33E-01	NaN	RAN,SAR1B	
MIF Regulation of Innate Immunity	7.91E-01	9.09E-02	-2.000	FOS,JUN,MAPK3,NFKBIA	
Interleukin-4 and Interleukin-13 signaling	7.88E-01	7.27E-02	-2.828	CDKN1A,FOS,HSP90AA1,HSPA8,JUNB,MCL1,S1PR1,VIM	
Kinetochore Metaphase Signaling Pathway	7.88E-01	7.27E-02	0.707	ANAPC11,ARPP19,BUB3,PPP1CA,Ppp1cc,PPP1R11,PPP1R14B,PTTG1	
ERBB Signaling	7.88E-01	7.53E-02	-2.449	FOS,HBEGF,HRAS,JUN,MAPK3,RASD1,RRAS	
D-myo-inositol-5-phosphate Metabolism	7.87E-01	6.57E-02	-3.464	ALPL,DUSP1,DUSP11,DUSP8,MDP1,NT5C,NUDT14,NUDT9,PIP4P1,PPP1CA,Ppp1cc,PPP1R11,PPP1R14B	
GABA receptor activation	7.87E-01	8.33E-02	-2.236	GNAI2,GNB2,GNG11,GNG5,GNGT2	
Interferon gamma signaling	7.71E-01	7.45E-02	-2.646	HLA-A,HLA-E,HLA-G,IFNGR1,IRF7,SUMO1,TRIM8	
D-myo-inositol (1,4,5,6)-Tetrakisphosphate Biosynthesis	7.65E-01	6.59E-02	-3.317	ALPL,DUSP1,DUSP11,DUSP8,MDP1,NT5C,NUDT14,NUDT9,PPP1CA,Ppp1cc,PPP1R11,PPP1R14B	
D-myo-inositol (3,4,5,6)-tetrakisphosphate Biosynthesis	7.65E-01	6.59E-02	-3.317	ALPL,DUSP1,DUSP11,DUSP8,MDP1,NT5C,NUDT14,NUDT9,PPP1CA,Ppp1cc,PPP1R11,PPP1R14B	
Regulation of TP53 Activity through Acetylation	7.57E-01	1E-01	NaN	MBD3,PIN1,PIP4P1	
VDR/RXR Activation	7.57E-01	7.69E-02	NaN	CDKN1A,GTF2B,HES1,KLF4,PDGFA,PSMC5	
Toll-like Receptor Signaling	7.57E-01	7.69E-02	NaN	FOS,JUN,NFKBIA,RPS27A,Ubb,UBC	
Prolactin Signaling	7.55E-01	7.37E-02	-1.633	FOS,HRAS,JUN,MAPK3,RASD1,RRAS,SOCS2	
ID1 Signaling Pathway	7.54E-01	6.47E-02	-1.941	ACVRL1,ATF3,BAX,CAV1,CDKN1A,HRAS,ID1,MAPK3,PARK7,RASD1,RHOC,RRAS,VIM	
Ion channel transport	7.54E-01	6.56E-02	-3.162	ATP6V0B,ATP6V0C,ATP6V0E1,ATP6V1E1,ATP6V1F,ATP6V1G1,PDZD11,RPS27A,SGK1,SRI,TSC22D3,UBC	
Orexin Signaling Pathway	7.48E-01	6.3E-02	-3.873	ATP6V0B,ATP6V0C,ATP6V0E1,ATP6V1E1,ATP6V1F,ATP6V1G1,Calm1 (includes others),GNAS,GNB2,GNG11,GNG5,MAPK3,PDIA3,PRKAB1,PRKAR1A	
FOXO-mediated transcription of cell death genes	7.46E-01	1.25E-01	NaN	BBC3,DDIT3	
Adenosine Nucleotides Degradation II	7.46E-01	1.25E-01	NaN	NT5C,PNP	
Parkinson's Signaling	7.46E-01	1.25E-01	NaN	CYCS,PARK7	
Spermine and Spermidine Degradation I	7.45E-01	2.5E-01	NaN	SAT1	
Phenylethylamine Degradation I	7.45E-01	2.5E-01	NaN	ALDH2	
Glutathione Redox Reactions II	7.45E-01	2.5E-01	NaN	PDIA3	
D-glucuronate Degradation I	7.45E-01	2.5E-01	NaN	AKR1A1	
Rapoport-Luebering Glycolytic Shunt	7.45E-01	2.5E-01	NaN	PGAM1	
N-acetylglucosamine Degradation II	7.45E-01	2.5E-01	NaN	GNPDA2	
Fatty Acid β-oxidation III (Unsaturated, Odd Number)	7.45E-01	2.5E-01	NaN	ECI1	
Cytosolic sensors of pathogen-associated DNA	7.42E-01	8.7E-02	-2.000	IRF7,NFKBIA,RPS27A,UBC	
tRNA Splicing	7.42E-01	8.7E-02	-2.000	GDE1,SMPDL3A,TSEN15,TSEN34	
Xenobiotic Metabolism Signaling	7.41E-01	6.12E-02	NaN	ALDH2,ESD,FTL,GSTM2,HRAS,HSP90AA1,HSP90AB1,HSP90B1,MAPK3,MGST3,NFE2L2,PPP2R2D,PTGES3,RASD1,RRAS,SNW1,SRA1,SUMO1	
Death Receptor Signaling	7.39E-01	7.29E-02	-1.134	ACTB,ACTG1,CYCS,HSPB1,LMNA,NFKBIA,TNFSF12	
Thyroid Cancer Signaling	7.39E-01	7.59E-02	-2.449	FOS,HRAS,JUN,MAPK3,RASD1,RRAS	
MyD88 dependent cascade initiated on endosome	7.27E-01	9.68E-02	NaN	IRF7,RPS27A,UBC	
Glucose metabolism	7.22E-01	7.5E-02	-2.449	ALDOA,GNPDA2,MDH2,PFKL,PKM,SEC13	
Dilated Cardiomyopathy Signaling Pathway	7.21E-01	6.67E-02	-0.707	ACTB,ACTG1,BAD,BAX,GNAS,ILK,LMNA,MAPK3,MYL6,PRKAR1A	
Cellular Effects of Sildenafil (Viagra)	7.21E-01	6.67E-02	NaN	ACTB,ACTG1,Calm1 (includes others),GNAS,MYL12A,MYL12B,MYL6,PABPC4,PDIA3,PRKAR1A	
p53 Signaling	7.09E-01	7.14E-02	-1.000	BAX,BBC3,CDKN1A,GADD45B,GADD45G,JUN,ST13	
DNA Methylation and Transcriptional Repression Signaling	7.09E-01	7.14E-02	-2.449	CDK8,CDK9,GADD45B,GADD45G,MBD3,SAP18,TCF15	
Signaling by NTRK3 (TRKC)	7.05E-01	1.18E-01	NaN	BAX,HRAS	
RAN Signaling	7.05E-01	1.18E-01	NaN	RAN,RANBP1	
TNFR2 Signaling	6.99E-01	9.38E-02	NaN	FOS,JUN,NFKBIA	
Apelin Cardiomyocyte Signaling Pathway	6.94E-01	7.07E-02	-2.646	GNA11,GNAI2,MAPK3,MYL12A,MYL12B,MYL6,PDIA3	
RAB geranylgeranylation	6.88E-01	7.69E-02	-2.236	RAB11A,RAB18,RAB5A,RAB9A,RABGGTB	
STAT3 Pathway	6.85E-01	6.67E-02	-1.134	CDKN1A,HRAS,IL10RB,MAPK3,NDUFA13,PDGFB,RASD1,RRAS,SOCS2	
SNARE Signaling Pathway	6.73E-01	6.62E-02	-3.000	Calm1 (includes others),HSPA8,MYL6,NAPA,PRKAR1A,RAB11A,SGTA,VAMP3,VTI1B	
MAPK targets/ Nuclear events mediated by MAP kinases	6.73E-01	9.09E-02	NaN	FOS,JUN,MAPK3	
Degradation of the extracellular matrix	6.7E-01	7.58E-02	-2.236	ADAMTS1,BSG,CTSV,HTRA1,MMP15	
DHCR24 Signaling Pathway	6.61E-01	6.57E-02	-3.000	APOE,HRAS,NR1H2,PDGFA,PDGFB,PLTP,RASD1,RRAS,TTR	
Formation of xylulose-5-phosphate	6.59E-01	2E-01	NaN	AKR1A1	
Arsenate Detoxification I (Glutaredoxin)	6.59E-01	2E-01	NaN	PNP	
Creatine-phosphate Biosynthesis	6.59E-01	2E-01	NaN	CKB	
Tetrapyrrole Biosynthesis II	6.59E-01	2E-01	NaN	ALAS1	
Myo-inositol Biosynthesis	6.59E-01	2E-01	NaN	ISYNA1	
Trans, trans-farnesyl Diphosphate Biosynthesis	6.59E-01	2E-01	NaN	FDPS	
Regulation of the Epithelial Mesenchymal Transition by Growth Factors Pathway	6.58E-01	6.25E-02	-2.309	FOS,HRAS,ID2,JUN,MAPK3,PDGFA,PDGFB,RASD1,RHOA,RRAS,TNFSF12,VIM	
Role of MAPK Signaling in the Pathogenesis of Influenza	6.57E-01	7.14E-02	NaN	BAX,HRAS,MAPK3,PRDX6,RASD1,RRAS	
PEDF Signaling	6.57E-01	7.14E-02	-1.000	HRAS,MAPK3,NFKBIA,RASD1,RHOA,RRAS	
Signaling by FGFR1	6.55E-01	8E-02	-2.000	HRAS,MAPK3,RPS27A,UBC	
CD40 Signaling	6.53E-01	7.46E-02	-1.342	FOS,JUN,MAPK3,NFKBIA,TRAF5	
Leukocyte Extravasation Signaling	6.48E-01	6.22E-02	-2.111	ACTB,ACTG1,CDH5,CLDN5,CYBA,F11R,GNAI2,MMP15,MYL6,RDX,RHOA,VASP	
4-1BB Signaling in T Lymphocytes	6.47E-01	8.82E-02	NaN	JUN,MAPK3,NFKBIA	
Endothelin-1 Signaling	6.38E-01	6.19E-02	-3.162	EDN1,FOS,GNA11,GNAI2,GNAS,HRAS,JUN,MAPK3,PDIA3,PRDX6,RASD1,RRAS	
ERBB4 Signaling	6.36E-01	7.35E-02	NaN	HRAS,MAPK3,PSENEN,RASD1,RRAS	
TNFR1 Signaling	6.35E-01	7.84E-02	-2.000	CYCS,FOS,JUN,NFKBIA	
Regulation of TP53 Activity through Methylation	6.32E-01	1.05E-01	NaN	RPS27A,UBC	
Metabolism of cofactors	6.32E-01	1.05E-01	NaN	HSP90AA1,SPR	
FOXO-mediated transcription	6.32E-01	1.05E-01	NaN	TXN,YWHAQ	
Purine Nucleotides Degradation II (Aerobic)	6.32E-01	1.05E-01	NaN	NT5C,PNP	
Role of Osteoclasts in Rheumatoid Arthritis Signaling Pathway	6.27E-01	5.84E-02	-3.771	ATF4,BAD,Calm1 (includes others),Cdc42,CREB3,FOS,HRAS,JUN,MAPK3,MMP15,NFKBIA,RASD1,RHOA,RHOB,RHOC,RHOG,RRAS,TRAF5	
Mouse Embryonic Stem Cell Pluripotency	6.24E-01	6.73E-02	-2.449	HRAS,ID1,ID2,ID3,MAPK3,RASD1,RRAS	
GPVI-mediated activation cascade	6.23E-01	8.57E-02	NaN	RHOA,RHOB,RHOG	
Ethanol Degradation II	6.23E-01	8.57E-02	NaN	ADH5,AKR1A1,ALDH2	
Sensory processing of sound by inner hair cells of the cochlea	6.19E-01	7.25E-02	-2.236	ACTB,ACTG1,CAPZA2,RDX,TWF2	
Apoptotic execution phase	6.15E-01	7.69E-02	-2.000	BCAP31,FNTA,LMNA,VIM	
GM-CSF Signaling	6.03E-01	7.14E-02	-2.000	HRAS,MAPK3,RACK1,RASD1,RRAS	
Regulation of Insulin-like Growth Factor (IGF) transport and uptake by IGFBPs	6E-01	6.45E-02	-2.828	APOE,CCN1,CST3,HSP90B1,PDIA6,PRSS23,SHISA5,VWA1	
Xenobiotic Metabolism General Signaling Pathway	5.93E-01	6.29E-02	-2.828	FTL,GSTM2,HRAS,MAPK3,MGST3,NFE2L2,NR1H2,RASD1,RRAS	
Pyruvate Fermentation to Lactate	5.9E-01	1.67E-01	NaN	LDHA	
Pentose Phosphate Pathway (Non-oxidative Branch)	5.9E-01	1.67E-01	NaN	TALDO1	
Paxillin Signaling	5.85E-01	6.54E-02	-2.449	ACTB,ACTG1,ARF1,ARF6,HRAS,RASD1,RRAS	
Adrenergic Receptor Signaling Pathway (Enhanced)	5.82E-01	6E-02	-2.887	ADRB2,ATP6V0B,ATP6V0C,ATP6V0E1,ATP6V1E1,ATP6V1F,ATP6V1G1,GNAI2,GNAS,PDIA3,PRKAR1A,TNFSF12	
Noradrenaline and Adrenaline Degradation	5.77E-01	8.11E-02	NaN	ADH5,AKR1A1,ALDH2	
ISGylation Signaling Pathway	5.73E-01	6.48E-02	-1.134	CHMP5,EIF4E2,IL10RB,IRF7,ISG15,RTN4,SQSTM1	
Melatonin Signaling	5.72E-01	6.94E-02	-2.236	Calm1 (includes others),GNAI2,MAPK3,PDIA3,PRKAR1A	
RHO GTPases activate PAKs	5.69E-01	9.52E-02	NaN	MYL12B,MYL6	
Sensory processing of sound by outer hair cells of the cochlea	5.61E-01	7.27E-02	-2.000	ACTB,ACTG1,RDX,TWF2	
Lymphotoxin β Receptor Signaling	5.61E-01	7.27E-02	-1.000	CYCS,MAPK3,NFKBIA,TRAF5	
RANK Signaling in Osteoclasts	5.58E-01	6.59E-02	-2.236	Calm1 (includes others),FOS,JUN,MAPK3,NFKBIA,TRAF5	
SUMOylation of ubiquitinylation proteins	5.56E-01	7.89E-02	NaN	SEC13,SUMO1,UBE2I	
Glutathione-mediated Detoxification	5.56E-01	7.89E-02	NaN	Gsta4,GSTM2,MGST3	
Senescence Pathway	5.53E-01	5.69E-02	-2.324	ANAPC11,ATF3,Calm1 (includes others),CDKN1A,EIF4E,EIF4EBP1,GADD45B,GADD45G,HRAS,JUN,MAPK3,PDHB,PPP1CA,PPP2R2D,RASD1,RRAS,SQSTM1	
Acute Phase Response Signaling	5.48E-01	5.95E-02	-1.897	FOS,FTL,HNRNPK,HRAS,JUN,MAPK3,NFKBIA,RASD1,RRAS,SOCS2,TTR	
CSDE1 Signaling Pathway	5.44E-01	7.14E-02	-2.000	FOS,PABPC4,RPL9,VIM	
Folate Signaling Pathway	5.44E-01	7.14E-02	-2.000	CDKN1A,KLF4,MAPK3,MAT2A	
Putrescine Degradation III	5.41E-01	9.09E-02	NaN	ALDH2,SAT1	
Regulation of TP53 Expression and Degradation	5.36E-01	7.69E-02	NaN	RPS27A,SGK1,UBC	
Superpathway of Methionine Degradation	5.36E-01	7.69E-02	NaN	MAT2A,MAT2B,PRMT1	
Erythrocytes take up oxygen and release carbon dioxide	5.33E-01	1.43E-01	NaN	CA2	
Pentose phosphate pathway	5.33E-01	1.43E-01	NaN	TALDO1	
Ceramide Biosynthesis	5.33E-01	1.43E-01	NaN	SPTSSA	
Thioredoxin Pathway	5.33E-01	1.43E-01	NaN	TXN	
Acetyl-CoA Biosynthesis I (Pyruvate Dehydrogenase Complex)	5.33E-01	1.43E-01	NaN	PDHB	
Adenine and Adenosine Salvage III	5.33E-01	1.43E-01	NaN	PNP	
Aspartate Degradation II	5.33E-01	1.43E-01	NaN	MDH2	
Endocannabinoid Neuronal Synapse Pathway	5.31E-01	6.04E-02	-1.414	GNA11,GNAI2,GNB2,GNG11,GNG5,MAPK3,NDUFS2,PDIA3,PRKAR1A	
IL-17 Signaling	5.3E-01	5.88E-02	-3.317	FOS,HRAS,HSP90AA1,HSP90AB1,HSP90B1,JUN,MAPK3,RASD1,RRAS,TNFSF12,TRAF5	
CNTF Signaling	5.28E-01	7.02E-02	NaN	HRAS,MAPK3,RASD1,RRAS	
Binding and Uptake of Ligands by Scavenger Receptors	5.26E-01	6.25E-02	-2.646	APOE,FTH1,FTL,HSP90AA1,HSP90B1,HSPH1,SPARC	
Semaphorin Neuronal Repulsive Signaling Pathway	5.21E-01	6E-02	-0.333	CFL1,CFL2,MYL12A,MYL12B,MYL6,PLXND1,PRKAR1A,RHOA,RRAS	
Non-Small Cell Lung Cancer Signaling	5.2E-01	6.38E-02	-1.342	BAD,HRAS,MAPK3,RASD1,RASSF1,RRAS	
Pyrimidine Ribonucleotides Interconversion	5.16E-01	7.5E-02	NaN	CMPK1,NME2,PGP	
Angiopoietin Signaling	5.15E-01	6.58E-02	0.000	BAD,HRAS,NFKBIA,RASD1,RRAS	
3-phosphoinositide Biosynthesis	5.14E-01	5.77E-02	-3.317	ALPL,DUSP1,DUSP11,DUSP8,MDP1,NT5C,NUDT14,NUDT9,PPP1CA,Ppp1cc,PPP1R11,PPP1R14B	
Signaling by NODAL	5.14E-01	8.7E-02	NaN	DRAP1,MAPK3	
Role of Lipids/Lipid Rafts in the Pathogenesis of Influenza	5.14E-01	8.7E-02	NaN	FDPS,RSAD2	
Pyrimidine Deoxyribonucleotides De Novo Biosynthesis I	5.14E-01	8.7E-02	NaN	CMPK1,NME2	
Vitamin-C Transport	5.14E-01	8.7E-02	NaN	LRRC8A,TXN	
Signaling by PDGF	5.12E-01	6.9E-02	-2.000	HRAS,PDGFA,PDGFB,PLAT	
PTEN Signaling	5.12E-01	5.96E-02	1.414	BAD,CDKN1A,CSNK2B,HRAS,ILK,MAPK3,RASD1,RRAS,YWHAH	
Gamma carboxylation, hypusine formation and arylsulfatase activation	4.97E-01	7.32E-02	NaN	DPH3,EIF5A,TPST2	
Class B/2 (Secretin family receptors)	4.96E-01	6.25E-02	-2.449	GNAS,GNB2,GNG11,GNG5,GNGT2,RAMP2	
Docosahexaenoic Acid (DHA) Signaling	4.89E-01	5.6E-02	-1.069	ATF4,BAD,BAX,CREB3,CYCS,GNAS,MAPK3,NFE2L2,PDGFB,PDIA3,PRDX6,PRKAB1,PRKAR1A,PSENEN	
Sulfur amino acid metabolism	4.89E-01	8.33E-02	NaN	ETHE1,TXN2	
Glycogen metabolism	4.89E-01	8.33E-02	NaN	RPS27A,UBC	
Growth hormone receptor signaling	4.89E-01	8.33E-02	NaN	MAPK3,SOCS2	
IL-22 Signaling	4.89E-01	8.33E-02	NaN	IL10RB,MAPK3	
Tumoricidal Function of Hepatic Natural Killer Cells	4.89E-01	8.33E-02	NaN	BAX,CYCS	
NF-κB Activation by Viruses	4.88E-01	6.41E-02	-2.000	HRAS,MAPK3,NFKBIA,RASD1,RRAS	
IL-7 Signaling Pathway	4.88E-01	6.41E-02	0.447	BAD,BAX,JUN,MAPK3,MCL1	
Purine Ribonucleosides Degradation to Ribose-1-phosphate	4.85E-01	1.25E-01	NaN	PNP	
Sphingomyelin Metabolism	4.85E-01	1.25E-01	NaN	SMPD2	
Bladder Cancer Signaling	4.83E-01	6.03E-02	NaN	CDKN1A,HRAS,MAPK3,MMP15,RASD1,RASSF1,RRAS	
Signaling by MET	4.75E-01	6.33E-02	-2.236	ARF6,HRAS,RPS27A,SH3GL1,UBC	
Role of MAPK Signaling in Inhibiting the Pathogenesis of Influenza	4.75E-01	6.33E-02	-1.000	BAX,JUN,MAPK3,NFKBIA,PRDX6	
Xenobiotic Metabolism CAR Signaling Pathway	4.72E-01	5.67E-02	-2.530	ALDH2,GSTM2,HSP90AA1,HSP90AB1,HSP90B1,MAPK3,MGST3,PPP2R2D,RACK1,SNW1,SRA1	
MyD88 cascade initiated on plasma membrane	4.66E-01	8E-02	NaN	RPS27A,UBC	
GPCR-Mediated Nutrient Sensing in Enteroendocrine Cells	4.63E-01	5.93E-02	-1.890	GNA11,GNAI2,GNAS,GNG11,GNG5,PDIA3,PRKAR1A	
Pyrimidine Ribonucleotides De Novo Biosynthesis	4.62E-01	6.98E-02	NaN	CMPK1,NME2,PGP	
Superpathway of Inositol Phosphate Compounds	4.51E-01	5.51E-02	-3.464	ALPL,DUSP1,DUSP11,DUSP8,MDP1,NT5C,NUDT14,NUDT9,PIP4P1,PPP1CA,Ppp1cc,PPP1R11,PPP1R14B	
TAK1-dependent IKK and NF-kappa-B activation	4.46E-01	6.82E-02	NaN	NFKBIA,RPS27A,UBC	
Sucrose Degradation V (Mammalian)	4.44E-01	1.11E-01	NaN	ALDOA	
Heme Biosynthesis II	4.44E-01	1.11E-01	NaN	ALAS1	
Nitric Oxide Signaling in the Cardiovascular System	4.43E-01	5.83E-02	-1.890	Calm1 (includes others),CAV1,HSP90AA1,HSP90AB1,HSP90B1,MAPK3,PRKAR1A	
