© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
Aspirin ADME	9.33E-01	1.43E-01	NaN	SLC16A1,SLCO2B1	
Formation of axial mesoderm	9.33E-01	1.43E-01	NaN	LEF1,YAP1	
Urate Biosynthesis/Inosine 5'-phosphate Degradation	9.33E-01	1.43E-01	NaN	NT5C2,XDH	
IL-10 Signaling	9.21E-01	6.49E-02	1.265	AKT3,BCL2L1,CREB3L2,CREBBP,HLA-A,MAP2K4,MAP4K4,PBX1,SIRT1,STAT3	
G alpha (q) signalling events	9.13E-01	6.32E-02	3.317	APP,GNAQ,GNG12,GRK5,KALRN,PIK3CA,PIK3R1,PIK3R3,PLCB1,PLCB4,TRIO	
Role of JAK2 in Hormone-like Cytokine Signaling	9.13E-01	8.06E-02	2.236	BCL2L1,GHR,STAT3,VEGFC,VEGFD	
Xenobiotic Metabolism PXR Signaling Pathway	8.97E-01	6.15E-02	0.577	ABCB1,CHST11,CREBBP,MAOA,NCOA1,NCOR1,NDST1,PPP1R12A,PRKCE,PRKCH,PRKCI,PRKD3	
Role of Pattern Recognition Receptors in Recognition of Bacteria and Viruses	8.95E-01	6.41E-02	3.000	MAP2K4,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PRKCE,PRKCH,PRKCI,PRKD3,TGFB2	
Glycerophospholipid biosynthesis	8.95E-01	7.07E-02	2.646	CDS2,ETNK1,GPCPD1,OSBPL8,PLA2G4A,PLD1,SLC44A1	
Role of OCT4 in Mammalian Embryonic Stem Cell Pluripotency	8.86E-01	8.7E-02	NaN	JARID2,PHC3,RB1,TASOR	
Regulation of cholesterol biosynthesis by SREBP (SREBF)	8.82E-01	1.33E-01	NaN	MBTPS2,SEC24B	
Platelet Adhesion to exposed collagen	8.82E-01	1.33E-01	NaN	ITGA1,VWF	
Activation of kainate receptors upon glutamate binding	8.77E-01	1E-01	NaN	DLG1,GNG12,PLCB1	
Nucleotide catabolism	8.77E-01	1E-01	NaN	ENTPD1,NT5C2,XDH	
FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes	8.77E-01	1E-01	NaN	FOXO1,FOXO3,SIN3A	
Role of IL-17F in Allergic Inflammatory Airway Diseases	8.62E-01	8.51E-02	NaN	CREB3L2,CREBBP,RPS6KA3,RPS6KA5	
Signaling by NOTCH4	8.53E-01	7.23E-02	2.449	CREBBP,FBXW7,FLT4,KAT2B,MAML3,NOTCH4	
Toll-like Receptor Cascades	8.46E-01	9.68E-02	NaN	DNM3,EEA1,PTPN4	
MyD88 dependent cascade initiated on endosome	8.46E-01	9.68E-02	NaN	MAP3K1,PELI1,TAB2	
G alpha (z) signalling events	8.38E-01	8.33E-02	2.000	ADCY9,GNG12,PRKCE,PRKCH	
nNOS Signaling in Skeletal Muscle Cells	8.38E-01	8.33E-02	NaN	CACNA1A,ITPR1,ITPR2,ITPR3	
Apelin Muscle Signaling Pathway	8.38E-01	8.33E-02	NaN	AKT3,GNAQ,GNG12,NRF1	
Role of Chondrocytes in Rheumatoid Arthritis Signaling Pathway	8.37E-01	6.38E-02	2.333	FN1,FOXO3,MAP2K4,PPP3CA,PPP3CC,RPTOR,STAT3,VEGFC,VEGFD	
Prolactin receptor signaling	8.36E-01	1.25E-01	NaN	BTRC,GHR	
Adenosine Nucleotides Degradation II	8.36E-01	1.25E-01	NaN	NT5C2,XDH	
Role of PI3K/AKT Signaling in the Pathogenesis of Influenza	8.3E-01	7.58E-02	2.236	AKT3,PIK3C2A,PIK3CA,PIK3R1,PIK3R3	
G-protein beta:gamma signalling	8.16E-01	9.38E-02	NaN	AKT3,GNG12,PLCB1	
TNFR2 Signaling	8.16E-01	9.38E-02	NaN	MAP2K4,MAP3K1,XIAP	
TP53 Regulates Transcription of Cell Cycle Genes	8.15E-01	8.16E-02	2.000	CNOT1,CNOT4,CNOT6L,RBL2	
Wax and plasmalogen biosynthesis	7.98E-01	2.5E-01	NaN	FAR2	
Methylmalonyl Pathway	7.98E-01	2.5E-01	NaN	PCCA	
Methionine Salvage II (Mammalian)	7.98E-01	2.5E-01	NaN	MTR	
Melatonin Degradation II	7.98E-01	2.5E-01	NaN	MAOA	
Oxidized GTP and dGTP Detoxification	7.98E-01	2.5E-01	NaN	DDX6	
1D-myo-inositol Hexakisphosphate Biosynthesis II (Mammalian)	7.94E-01	1.18E-01	NaN	INPP5F,ITPKB	
Signal amplification	7.88E-01	9.09E-02	NaN	GNAQ,GNG12,PLA2G4A	
C-type lectin receptors (CLRs)	7.86E-01	6.21E-02	3.000	BTRC,CREBBP,ITPR1,ITPR2,ITPR3,PPP3CA,PSME4,RPS6KA5,TAB2	
Regulation of the Epithelial Mesenchymal Transition in Development Pathway	7.85E-01	6.9E-02	NaN	APC,FZD6,LEF1,TCF4,TCF7L1,TCF7L2	
Gαs Signaling	7.78E-01	6.35E-02	1.342	ADCY9,ADD1,BRAF,CREB3L2,CREBBP,GNAQ,GNG12,RAPGEF2	
Role of JAK1 and JAK3 in γc Cytokine Signaling	7.74E-01	7.25E-02	NaN	PIK3C2A,PIK3CA,PIK3R1,PIK3R3,STAT3	
Phospholipases	7.74E-01	7.25E-02	2.236	PLA2G4A,PLCB1,PLCB4,PLCG1,PLD1	
PPAR Signaling	7.71E-01	6.54E-02	-1.134	CREBBP,INSR,MAP4K4,NCOA1,NCOR1,PDGFD,SOS2	
TNFR1 Signaling	7.7E-01	7.84E-02	1.000	CRADD,MAP2K4,MAP3K1,XIAP	
Gap junction trafficking and regulation	7.61E-01	8.82E-02	NaN	CLTC,MYO6,TJP1	
Inhibition of Angiogenesis by TSP1	7.61E-01	8.82E-02	NaN	AKT3,MAP2K4,TGFBR2	
Regulation of Cellular Mechanics by Calpain Protease	7.38E-01	6.67E-02	NaN	CDK6,ITGA1,PTK2,RB1,TLN1,TLN2	
GPVI-mediated activation cascade	7.35E-01	8.57E-02	NaN	PIK3CA,PIK3R1,PIK3R3	
Macrophage Alternative Activation Signaling Pathway	7.33E-01	5.79E-02	3.317	CREB3L2,CREBBP,EPAS1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,RPS6KA5,RPTOR,STAT3,TGFB2	
KEAP1-NFE2L2 pathway	7.23E-01	6.59E-02	2.449	AKT3,BTRC,CREBBP,FBXL17,PSME4,SESN1	
COPII-mediated vesicle transport	7.21E-01	6.94E-02	2.236	ANKRD28,ANKRD44,PPP6R3,SEC24B,TRAPPC9	
Purine Nucleotides Degradation II (Aerobic)	7.17E-01	1.05E-01	NaN	NT5C2,XDH	
Choline catabolism	7.1E-01	2E-01	NaN	SLC44A1	
Creatine-phosphate Biosynthesis	7.1E-01	2E-01	NaN	MAP4K4	
Myo-inositol Biosynthesis	7.1E-01	2E-01	NaN	INPP5F	
2-oxobutanoate Degradation I	7.1E-01	2E-01	NaN	PCCA	
Acetate Conversion to Acetyl-CoA	7.1E-01	2E-01	NaN	DIP2A	
RHO GTPases Activate WASPs and WAVEs	7.1E-01	8.33E-02	NaN	NCKAP1,PTK2,WIPF1	
Senescence-Associated Secretory Phenotype (SASP)	7.05E-01	6.85E-02	2.236	ANAPC1,CDK6,EHMT1,RPS6KA3,STAT3	
Regulation of RUNX2 expression and activity	7.05E-01	6.85E-02	2.236	FBXW7,HIVEP3,PSME4,SMURF1,WWP1	
Glioma Invasiveness Signaling	7.05E-01	6.85E-02	2.236	PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PTK2	
E3 ubiquitin ligases ubiquitinate target proteins	6.9E-01	7.27E-02	2.000	CDC73,HLA-A,SHPRH,WAC	
SUMOylation of transcription factors	6.83E-01	1E-01	NaN	PIAS1,PIAS2	
Caveolar-mediated Endocytosis Signaling	6.73E-01	6.67E-02	NaN	FLNB,HLA-A,INSR,ITGA1,MAP3K2	
Necroptosis Signaling Pathway	6.72E-01	5.81E-02	3.000	MERTK,PELI1,PLA2G4A,PPP3CA,PPP3CC,RB1,RBL2,TAB2,TRPM7	
Cell Cycle Regulation by BTG Family Proteins	6.63E-01	7.89E-02	NaN	PPM1L,PPP2R5E,RB1	
Hypoxia Signaling in the Cardiovascular System	6.57E-01	6.58E-02	NaN	ARNT,BIRC6,CREB3L2,CREBBP,PTEN	
TNF signaling	6.54E-01	7.02E-02	2.000	OTUD7B,SPPL2A,TAB2,XIAP	
Endoplasmic Reticulum Stress Pathway	6.51E-01	9.52E-02	NaN	ATF6,MBTPS2	
MAP kinase activation	6.41E-01	7.69E-02	NaN	BTRC,MAP2K4,TAB2	
Regulation of TP53 Expression and Degradation	6.41E-01	7.69E-02	NaN	AKT3,MAPKAP1,RICTOR	
Superpathway of Methionine Degradation	6.41E-01	7.69E-02	NaN	EHMT1,MTR,PCCA	
Chondroitin and Dermatan Biosynthesis	6.4E-01	1.67E-01	NaN	CSGALNACT1	
Glycerol Degradation I	6.4E-01	1.67E-01	NaN	GPD2	
Role of CHK Proteins in Cell Cycle Checkpoint Control	6.36E-01	6.9E-02	NaN	PPM1L,PPP2R5E,TLK1,TLK2	
MSP-RON Signaling Pathway	6.36E-01	6.9E-02	NaN	PIK3C2A,PIK3CA,PIK3R1,PIK3R3	
Iron homeostasis signaling pathway	6.34E-01	5.8E-02	NaN	ARNT,ATP6V0A1,BMPR2,BTRC,CP,EPAS1,SMAD5,STAT3	
Aryl Hydrocarbon Receptor Signaling	6.31E-01	5.66E-02	-0.333	ARNT,CDK6,NCOA2,NFIA,RB1,RBL2,SMARCA4,TGFB2,TRIP11	
Toll-like Receptor Signaling	6.27E-01	6.41E-02	2.000	IRAK3,MAP2K4,MAP3K1,MAP4K4,TAB2	
Protein folding	6.26E-01	6.12E-02	2.449	FBXW7,GNAQ,GNG12,KIF13A,STAT3,TBCD	
DDX58/IFIH1-mediated induction of interferon-alpha/beta	6.13E-01	6.33E-02	2.236	APP,CREBBP,MAP3K1,RNF216,TRIM25	
Coronavirus Pathogenesis Pathway	6.03E-01	5.39E-02	-1.508	HDAC4,HDAC7,HDAC8,MAP2K4,PIKFYVE,RB1,RBL2,SIN3A,STAT3,TGFBR2,TRIM25	
Transport of vitamins, nucleosides, and related molecules	6E-01	7.32E-02	NaN	SLC16A2,SLCO1C1,SLCO2B1	
RNA Polymerase III Transcription	6E-01	7.32E-02	NaN	NFIA,POU2F1,SNAPC3	
Dopamine Receptor Signaling	5.99E-01	6.25E-02	NaN	ADCY9,MAOA,PPM1L,PPP1R12A,PPP2R5E	
Apelin Cardiac Fibroblast Signaling Pathway	5.94E-01	8.7E-02	NaN	AKT3,TGFB2	
NCAM signaling for neurite out-growth	5.87E-01	6.56E-02	2.000	PTK2,RPS6KA5,SPTAN1,SPTBN1	
Kinesins	5.87E-01	6.56E-02	2.000	KIF13B,KIF16B,KIF1B,KIF1C	
Th1 Pathway	5.84E-01	5.74E-02	2.646	HLA-A,NOTCH4,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,STAT3	
IL-33 Signaling Pathway	5.84E-01	5.41E-02	3.162	AKT3,BCL2L1,CREB3L2,CREBBP,MAP2K4,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,STAT3	
Aryl hydrocarbon receptor signalling	5.82E-01	1.43E-01	NaN	ARNT	
STAT5 Activation	5.82E-01	1.43E-01	NaN	GAB2	
Atorvastatin ADME	5.82E-01	1.43E-01	NaN	SLCO2B1	
Ceramide Degradation	5.82E-01	1.43E-01	NaN	ACER2	
Glycogen Biosynthesis II (from UDP-D-Glucose)	5.82E-01	1.43E-01	NaN	GBE1	
DAP12 interactions	5.8E-01	7.14E-02	NaN	PIK3CA,PIK3R1,PLCG1	
April Mediated Signaling	5.8E-01	7.14E-02	NaN	MAP2K4,MAP3K1,NFAT5	
UFMylation Signaling Pathway	5.71E-01	6.45E-02	1.000	AKT3,EIF4G1,EIF4G3,NCOA1	
Glycogen metabolism	5.67E-01	8.33E-02	NaN	GBE1,PHKB	
Growth hormone receptor signaling	5.67E-01	8.33E-02	NaN	GHR,STAT3	
IL-17 Signaling	5.66E-01	5.35E-02	3.162	AKT3,MAP2K4,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,TAB2,TGFB2,VEGFC,VEGFD	
Wound Healing Signaling Pathway	5.63E-01	5.16E-02	3.051	ACVR1,BMPR2,FN1,LAMA3,MAP2K4,MAP2K5,PDGFD,SOS2,TGFB2,TGFBR2,TGFBR3,VEGFC,VEGFD	
B Cell Activating Factor Signaling	5.61E-01	6.98E-02	NaN	MAP2K4,MAP3K1,NFAT5	
Oncostatin M Signaling	5.61E-01	6.98E-02	NaN	EPAS1,OSMR,STAT3	
Transport of bile salts and organic acids, metal ions and amine compounds	5.59E-01	6.02E-02	2.236	CP,SLC16A1,SLC30A1,SLC39A10,SLC44A1	
Heparan Sulfate Biosynthesis (Late Stages)	5.59E-01	6.02E-02	2.236	CHST11,EXT1,EXTL3,LIPE,NDST1	
Serine biosynthesis	5.33E-01	1.25E-01	NaN	SERINC3	
NFE2L2 regulates pentose phosphate pathway genes	5.33E-01	1.25E-01	NaN	CREBBP	
Inositol Pyrophosphates Biosynthesis	5.33E-01	1.25E-01	NaN	IP6K1	
Sphingomyelin Metabolism	5.33E-01	1.25E-01	NaN	SGMS1	
Macroautophagy	5.27E-01	6.15E-02	2.000	AMBRA1,RB1CC1,RPTOR,UVRAG	
GPER1 signaling	5.26E-01	6.67E-02	NaN	ADCY9,FN1,GNG12	
cAMP-mediated signaling	5.21E-01	5.08E-02	3.000	ADCY9,AKAP10,AKAP13,BRAF,CREB3L2,CREBBP,PDE5A,PDE7B,PDE8A,PPP3CA,PPP3CC,STAT3	
Cargo recognition for clathrin-mediated endocytosis	5.21E-01	5.61E-02	2.449	AAK1,CBL,CLTC,FCHO2,ITSN2,PICALM	
Sphingolipid metabolism	5.1E-01	5.75E-02	2.236	ESYT2,PPM1L,PRKD3,SGMS1,SGPP2	
Xenobiotic Metabolism AHR Signaling Pathway	5.1E-01	5.75E-02	1.342	ARNT,CREBBP,HDAC4,NCOA1,NCOA2	
SUMOylation of RNA binding proteins	5.09E-01	6.52E-02	NaN	HNRNPC,PHC3,SCMH1	
tRNA Splicing	5.09E-01	6.52E-02	NaN	PDE5A,PDE7B,PDE8A	
DNA damage-induced 14-3-3σ Signaling	5.09E-01	6.52E-02	NaN	AKT3,BCL2L1,COP1	
Regulation of mitotic cell cycle	4.98E-01	5.68E-02	2.236	ANAPC1,BTRC,CDC14A,PSME4,RB1	
Ferroptosis Signaling Pathway	4.94E-01	5.34E-02	1.134	ACACA,BRAF,RB1,RBL2,STAT3,WWTR1,YAP1	
Butyrophilin (BTN) family interactions	4.91E-01	1.11E-01	NaN	XDH	
Interleukin-9 signaling	4.91E-01	1.11E-01	NaN	STAT3	
Prednisone ADME	4.91E-01	1.11E-01	NaN	ABCB1	
Phosphatidylethanolamine Biosynthesis II	4.91E-01	1.11E-01	NaN	ETNK1	
Salvage Pathways of Pyrimidine Deoxyribonucleotides	4.91E-01	1.11E-01	NaN	APOBEC3B	
Folate Transformations I	4.91E-01	1.11E-01	NaN	MTR	
Remodeling of Epithelial Adherens Junctions	4.87E-01	5.88E-02	NaN	APC,CTNNA1,DNM3,EXOC2	
GABA Receptor Signaling	4.84E-01	5.3E-02	NaN	ADCY9,CACNA1A,GNAQ,GNG12,ITPR1,ITPR2,ITPR3	
XBP1(S) activates chaperone genes	4.77E-01	6.25E-02	NaN	ADD1,EXTL3,TLN1	
MTOR signalling	4.76E-01	7.14E-02	NaN	EIF4G1,RPTOR	
Activated PKN1 stimulates transcription of AR regulated genes KLK2 and KLK3	4.76E-01	7.14E-02	NaN	KDM4C,NCOA2	
CDP-diacylglycerol Biosynthesis I	4.76E-01	7.14E-02	NaN	CDS2,GPD2	
Heparan Sulfate Biosynthesis	4.76E-01	5.56E-02	2.236	CHST11,EXT1,EXTL3,LIPE,NDST1	
Unfolded protein response	4.76E-01	5.56E-02	NaN	ATF6,DNAJC1,DNAJC13,DNAJC5,MBTPS2	
Sensory processing of sound by inner hair cells of the cochlea	4.74E-01	5.8E-02	2.000	DNAJC5,MYH9,SPTAN1,SPTBN1	
Mitotic G2-G2/M phases	4.72E-01	5.03E-02	3.162	BTRC,CKAP5,CLASP1,DYNC1H1,FBXL7,LIN52,PCM1,PPP1R12A,PSME4,SDCCAG8	
Neurotransmitter clearance	4.54E-01	1E-01	NaN	MAOA	
ATF6 (ATF6-alpha) activates chaperone genes	4.54E-01	1E-01	NaN	ATF6	
Ketone body metabolism	4.54E-01	1E-01	NaN	HMGCS2	
Calcium Transport I	4.54E-01	1E-01	NaN	ATP2B4	
Antioxidant Action of Vitamin C	4.51E-01	5.26E-02	-2.449	MAP2K4,PLA2G4A,PLCB1,PLCB4,PLCG1,PLD1	
MYC Mediated Apoptosis Signaling	4.48E-01	6E-02	NaN	BCL2L1,CRADD,CREBBP	
Actin Nucleation by ARP-WASP Complex	4.44E-01	5.38E-02	NaN	ITGA1,PPP1R12A,ROCK1,SOS2,WIPF1	
CDK5 Signaling	4.41E-01	5.22E-02	1.000	ADCY9,CACNA1A,LAMA3,PPM1L,PPP1R12A,PPP2R5E	
Signaling by CSF3 (G-CSF)	4.37E-01	6.67E-02	NaN	GAB2,STAT3	
Phosphatidylglycerol Biosynthesis II (Non-plastidic)	4.37E-01	6.67E-02	NaN	CDS2,GPD2	
Transcriptional regulation of granulopoiesis	4.34E-01	5.88E-02	NaN	FLI1,LEF1,STAT3	
Amyloid Processing	4.34E-01	5.88E-02	NaN	AKT3,APP,PRKCE	
Cell Cycle Checkpoints	4.32E-01	4.78E-02	3.606	ANAPC1,BABAM2,CENPC,CKAP5,CLASP1,CLASP2,COP1,DYNC1H1,HERC2,MAD1L1,PPP2R5E,PSME4,TAOK1	
Amyloid fiber formation	4.26E-01	5.48E-02	2.000	APP,PRKN,TSPAN5,USP9X	
Neurotransmitter receptors and postsynaptic signal transmission	4.21E-01	9.09E-02	NaN	NBEA	
Signaling by Leptin	4.21E-01	9.09E-02	NaN	STAT3	
Processing and activation of SUMO	4.21E-01	9.09E-02	NaN	SENP2	
Aspartate and asparagine metabolism	4.21E-01	9.09E-02	NaN	SLC25A12	
Alpha-protein kinase 1 signaling pathway	4.21E-01	9.09E-02	NaN	TAB2	
Pexophagy	4.21E-01	9.09E-02	NaN	EPAS1	
Ketogenesis	4.21E-01	9.09E-02	NaN	HMGCS2	
Bile acid and bile salt metabolism	4.19E-01	6.45E-02	NaN	NCOA1,NCOA2	
Chondroitin Sulfate Biosynthesis (Late Stages)	4.07E-01	5.66E-02	NaN	CHST11,CSGALNACT1,NDST1	
Cellular response to hypoxia	4.04E-01	5.33E-02	2.000	ARNT,CREBBP,EPAS1,PSME4	
Glutamate binding, activation of AMPA receptors and synaptic plasticity	4.02E-01	6.25E-02	NaN	DLG1,MYO6	
Thrombin signalling through proteinase activated receptors (PARs)	4.02E-01	6.25E-02	NaN	GNAQ,GNG12	
Presynaptic depolarization and calcium channel opening	3.92E-01	8.33E-02	NaN	CACNA1A	
Cell surface interactions at the vascular wall	3.92E-01	4.74E-02	3.162	FN1,GLG1,GRB14,MERTK,PIK3CA,PIK3R1,PLCG1,SLC16A1,TEK,YES1	
Sensory processing of sound by outer hair cells of the cochlea	3.82E-01	5.45E-02	NaN	MYH9,SPTAN1,SPTBN1	
Signaling by NOTCH2	3.71E-01	5.88E-02	NaN	MAML3,MIB1	
Triglyceride metabolism	3.71E-01	5.88E-02	NaN	GPD2,LIPE	
NLR signaling pathways	3.71E-01	5.36E-02	NaN	APP,BCL2L1,TAB2	
Folate Signaling Pathway	3.71E-01	5.36E-02	NaN	MTR,OGT,STAT3	
POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation	3.66E-01	7.69E-02	NaN	STAT3	
Platelet Aggregation (Plug Formation)	3.66E-01	7.69E-02	NaN	VWF	
Advanced glycosylation endproduct receptor signaling	3.66E-01	7.69E-02	NaN	APP	
Cleavage and Polyadenylation of Pre-mRNA	3.66E-01	7.69E-02	NaN	PAPOLA	
Role of MAPK Signaling in Inhibiting the Pathogenesis of Influenza	3.64E-01	5.06E-02	2.000	BRAF,MAP2K4,PLA2G4A,RPS6KA3	
Signaling by the B Cell Receptor (BCR)	3.63E-01	4.71E-02	2.236	BTRC,ITPR1,ITPR2,ITPR3,PIK3R1,PPP3CA,PSME4,STIM1	
Phase I - Functionalization of compounds	3.6E-01	4.9E-02	2.236	ARNT,CYB5B,MAOA,NCOA1,NCOA2	
COPI-mediated anterograde transport	3.6E-01	4.9E-02	2.236	COG5,DYNC1H1,GOLGB1,SPTAN1,SPTBN1	
Oxytocin in Spinal Neurons Signaling Pathway	3.56E-01	5.71E-02	NaN	PRKG1,SMARCC2	
PRC2 methylates histones and DNA	3.56E-01	5.71E-02	NaN	DNMT3A,JARID2	
Mitotic Prophase	3.52E-01	4.85E-02	2.236	LEMD3,MCPH1,NEK7,NEK9,RB1	
Triacylglycerol Degradation	3.48E-01	5.17E-02	NaN	ABHD2,LIPE,NDST1	
Regulation of TP53 Activity through Association with Co-factors	3.42E-01	7.14E-02	NaN	AKT3	
DNA Double-Strand Break Repair by Homologous Recombination	3.42E-01	7.14E-02	NaN	ATRX	
Mevalonate Pathway I	3.42E-01	7.14E-02	NaN	HMGCS2	
Phenylalanine Degradation IV (Mammalian, via Side Chain)	3.42E-01	7.14E-02	NaN	MAOA	
Colanic Acid Building Blocks Biosynthesis	3.42E-01	7.14E-02	NaN	GMDS	
Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors	3.42E-01	5.56E-02	NaN	CREBBP,WWOX	
DNA Double Strand Break Response	3.38E-01	5.08E-02	NaN	BABAM2,BAZ1B,HERC2	
RNA polymerase II transcribes snRNA genes	3.28E-01	4.82E-02	2.000	INTS9,POU2F1,RPRD2,SNAPC3	
GABA receptor activation	3.27E-01	5E-02	NaN	ADCY9,ARHGEF9,GNG12	
PCP (Planar Cell Polarity) Pathway	3.27E-01	5E-02	NaN	FZD6,MAP2K4,ROCK1	
Telomere Extension by Telomerase	3.2E-01	6.67E-02	NaN	TNKS	
Choline Biosynthesis III	3.2E-01	6.67E-02	NaN	PLD1	
Chondroitin Sulfate Biosynthesis	3.17E-01	4.92E-02	NaN	CHST11,CSGALNACT1,NDST1	
Mitotic G1 phase and G1/S transition	3.16E-01	4.58E-02	1.342	AKT3,CDK6,DYRK1A,LIN52,RB1,RBL2	
SUMOylation of ubiquitinylation proteins	3.16E-01	5.26E-02	NaN	PIAS1,PIAS2	
Notch Signaling	3.16E-01	5.26E-02	NaN	MAML3,NOTCH4	
NGF-stimulated transcription	3.04E-01	5.13E-02	NaN	CHD4,TCF12	
Hedgehog 'on' state	3.03E-01	4.65E-02	2.000	CDC73,PSME4,SMURF1,SMURF2	
Signal regulatory protein family interactions	3.01E-01	6.25E-02	NaN	PTK2	
Rap1 signalling	3.01E-01	6.25E-02	NaN	PRKG1	
D-myo-inositol (1,4,5)-trisphosphate Degradation	3.01E-01	6.25E-02	NaN	INPP5F	
Parkinson's Signaling	3.01E-01	6.25E-02	NaN	PRKN	
Dermatan Sulfate Biosynthesis	2.98E-01	4.76E-02	NaN	CHST11,CSGALNACT1,NDST1	
O-linked glycosylation	2.92E-01	4.5E-02	2.236	ADAMTS9,GALNT15,GALNT18,LARGE1,ST6GALNAC3	
Sleep REM Signaling Pathway	2.92E-01	4.5E-02	1.342	CREB3L2,CREBBP,RPS6KA3,RPS6KA5,TGFB2	
Neurotransmitter release cycle	2.92E-01	5E-02	NaN	MAOA,UNC13B	
Pyrimidine Ribonucleotides Interconversion	2.92E-01	5E-02	NaN	DDX3X,ENTPD1	
Germ layer formation at gastrulation	2.83E-01	5.88E-02	NaN	LEF1	
Induction of Apoptosis by HIV1	2.8E-01	4.62E-02	NaN	BCL2L1,MAP2K4,XIAP	
Role of MAPK Signaling in Promoting the Pathogenesis of Influenza	2.73E-01	4.39E-02	2.236	ATP6V0A1,BRAF,MAP2K4,PLA2G4A,RPS6KA3	
Degradation of the extracellular matrix	2.72E-01	4.55E-02	NaN	ADAMTS9,FN1,LAMA3	
Thyroid Hormone Metabolism II (via Conjugation and/or Degradation)	2.7E-01	4.76E-02	NaN	CSGALNACT1,LARGE1	
GABAergic Receptor Signaling Pathway (Enhanced)	2.67E-01	4.32E-02	-1.633	ADCY9,CACNA1A,GNG12,ITPR1,ITPR2,ITPR3	
Metabolism of Angiotensinogen to Angiotensins	2.66E-01	5.56E-02	NaN	AOPEP	
Gastrin-CREB signalling pathway via PKC and MAPK	2.66E-01	5.56E-02	NaN	RPS6KA3	
Formation of definitive endoderm	2.66E-01	5.56E-02	NaN	TCF7L2	
Superpathway of Geranylgeranyldiphosphate Biosynthesis I (via Mevalonate)	2.66E-01	5.56E-02	NaN	HMGCS2	
Crosstalk between Dendritic Cells and Natural Killer Cells	2.65E-01	4.4E-02	NaN	HLA-A,MICB,TLN1,TLN2	
Vasopressin regulates renal water homeostasis via Aquaporins	2.6E-01	4.65E-02	NaN	ADCY9,GNG12	
Assembly and cell surface presentation of NMDA receptors	2.6E-01	4.65E-02	NaN	DLG1,NBEA	
Aggrephagy	2.6E-01	4.65E-02	NaN	DYNC1H1,PRKN	
Pyrimidine Ribonucleotides De Novo Biosynthesis	2.6E-01	4.65E-02	NaN	DDX3X,ENTPD1	
Nonsense-Mediated Decay (NMD)	2.54E-01	4.27E-02	2.236	EIF4G1,RPL31,SMG1,SMG6,SMG7	
Regulation of TP53 Activity through Methylation	2.51E-01	5.26E-02	NaN	EHMT1	
GABA synthesis, release, reuptake and degradation	2.51E-01	5.26E-02	NaN	DNAJC5	
Metabolism of cofactors	2.51E-01	5.26E-02	NaN	PDSS2	
NFE2L2 regulating anti-oxidant/detoxification enzymes	2.51E-01	5.26E-02	NaN	CREBBP	
Mitochondrial L-carnitine Shuttle Pathway	2.51E-01	5.26E-02	NaN	CPT1A	
Elastic fibre formation	2.5E-01	4.55E-02	NaN	FN1,TGFB2	
TAK1-dependent IKK and NF-kappa-B activation	2.5E-01	4.55E-02	NaN	APP,TAB2	
Regulation of mRNA stability by proteins that bind AU-rich elements	2.5E-01	4.55E-02	NaN	EIF4G1,XRN1	
TP53 Regulates Transcription of Cell Death Genes	2.5E-01	4.55E-02	NaN	CRADD,CREBBP	
MIF Regulation of Innate Immunity	2.5E-01	4.55E-02	NaN	MAP2K4,PLA2G4A	
Agrin Interactions at Neuromuscular Junction	2.48E-01	4.35E-02	NaN	MAP2K4,PTK2,UTRN	
Superpathway of Melatonin Degradation	2.48E-01	4.35E-02	NaN	CSGALNACT1,LARGE1,MAOA	
Interferon gamma signaling	2.45E-01	4.26E-02	2.000	HLA-A,MID1,PIAS1,TRIM25	
TP53 Regulates Transcription of DNA Repair Genes	2.4E-01	4.29E-02	NaN	AP1G1,CDK12,CDK13	
Receptor-type tyrosine-protein phosphatases	2.37E-01	5E-02	NaN	PPFIBP1	
Interleukin-12 family signaling	2.37E-01	5E-02	NaN	STAT3	
Inflammasome pathway	2.37E-01	5E-02	NaN	NEK7	
Cytosolic sensors of pathogen-associated DNA	2.32E-01	4.35E-02	NaN	CREBBP,TRIM56	
Role of RIG1-like Receptors in Antiviral Innate Immunity	2.32E-01	4.35E-02	NaN	CREBBP,TRIM25	
Synaptic adhesion-like molecules	2.24E-01	4.76E-02	NaN	DLG1	
Digestion	2.24E-01	4.76E-02	NaN	PIR	
iNOS Signaling	2.23E-01	4.26E-02	NaN	CREBBP,IRAK3	
Insertion of tail-anchored proteins into the endoplasmic reticulum membrane	2.11E-01	4.55E-02	NaN	APP	
Putrescine Degradation III	2.11E-01	4.55E-02	NaN	MAOA	
Signaling by NODAL	2E-01	4.35E-02	NaN	FOXO3	
Metabolism of porphyrins	2E-01	4.35E-02	NaN	SLCO2B1	
